"ID"	"symbol"
"Xe_007109"	"KIAA1429_1"
"Xe_007110"	"KIAA1429_2"
"Xe_007111"	"Xe_007111"
"Xe_007112"	"RPL14"
"Xe_007113"	"Xe_007113"
"Xe_007114"	"SUPT16H"
"Xe_007115"	"adrenoceptor alpha_2"
"Xe_007116"	"Xe_007116"
"Xe_007117"	"adrenoceptor alpha_3"
"Xe_007118"	"TBC1D20"
"Xe_007119"	"PSKH1_1"
"Xe_007120"	"Xe_007120"
"Xe_007121"	"PSKH1_2"
"Xe_007122"	"Xe_007122"
"Xe_007123"	"PSKH1_3"
"Xe_007124"	"PSKH1_4"
"Xe_007125"	"IFGGA1_2"
"Xe_007126"	"Xe_007126"
"Xe_007127"	"IRGC_3"
"Xe_007128"	"IFGGA1_3"
"Xe_007129"	"Xe_007129"
"Xe_007130"	"Interferon-gamma-inducible GTPase_1"
"Xe_007131"	"IFGGA1_4"
"Xe_007132"	"IFI47_1"
"Xe_007133"	"Interferon-gamma-inducible GTPase_2"
"Xe_007134"	"IFGGA1_5"
"Xe_007135"	"immunity-related GTPase family_2"
"Xe_007136"	"Xe_007136"
"Xe_007137"	"Xe_007137"
"Xe_007138"	"Xe_007138"
"Xe_007139"	"Immunity-related GTPase family"
"Xe_007140"	"Xe_007140"
"Xe_007141"	"Interferon-gamma-inducible GTPase_3"
"Xe_007142"	"IRGC_4"
"Xe_007143"	"immunity-related GTPase family_3"
"Xe_007144"	"IFGGA1_6"
"Xe_007145"	"IRGC_5"
"Xe_007146"	"Xe_007146"
"Xe_007147"	"IRGC_6"
"Xe_007148"	"IRGC_7"
"Xe_007149"	"Xe_007149"
"Xe_007150"	"Xe_007150"
"Xe_007151"	"IFGGA1_7"
"Xe_007152"	"IFGGA1_8"
"Xe_007153"	"Interferon-gamma-inducible GTPase_4"
"Xe_007154"	"IFGGA1_9"
"Xe_007155"	"immunity-related GTPase family_4"
"Xe_007156"	"IFI47_2"
"Xe_007157"	"immunity-related GTPase family_5"
"Xe_007158"	"IFGGA1_10"
"Xe_007159"	"Xe_007159"
"Xe_007160"	"Xe_007160"
"Xe_007161"	"Interferon-gamma-inducible GTPase_5"
"Xe_007162"	"IFI47_3"
"Xe_007163"	"immunity-related GTPase family_6"
"Xe_007164"	"IRGC_8"
"Xe_007165"	"IRGC_9"
"Xe_007166"	"Interferon-gamma-inducible GTPase_6"
"Xe_007167"	"IRGC_10"
"Xe_007168"	"immunity-related GTPase family_7"
"Xe_007169"	"IFI47_4"
"Xe_007170"	"ATP2C1_2"
"Xe_007171"	"TRIP13_9"
"Xe_007172"	"7 transmembrane sweet-taste receptor of 3 GCPR_2"
"Xe_007173"	"LRRCC1_1"
"Xe_007174"	"LRRCC1_2"
"Xe_007175"	"Xe_007175L"
"Xe_007176"	"MFI2_1"
"Xe_007177"	"Xe_007177L"
"Xe_007178"	"TF_1"
"Xe_007179"	"Xe_007179"
"Xe_007180"	"MFI2_2"
"Xe_007181"	"SCCPDH"
"Xe_007182"	"SCGN"
"Xe_007183"	"Xe_007183"
"Xe_007184"	"PARD6B"
"Xe_007185"	"guanylate cyclase_1"
"Xe_007186"	"ankyrin repeat domain 60_1"
"Xe_007187"	"Xe_007187"
"Xe_007188"	"Xe_007188"
"Xe_007190"	"TF_2"
"Xe_007191"	"TSF1"
"Xe_007192"	"MFI2_3"
"Xe_007193"	"MFI2_4"
"Xe_007194"	"PLCXD3"
"Xe_007195"	"MFI2_5"
"Xe_007196"	"Xe_007196L"
"Xe_007197"	"MFI2_6"
"Xe_007198"	"Xe_007198"
"Xe_007199"	"Xe_007199L"
"Xe_007200"	"LRRCC1_3"
"Xe_007201"	"LRRCC1_4"
"Xe_007202"	"STYKc_7"
"Xe_007203"	"Xe_007203"
"Xe_007204"	"Xe_007204"
"Xe_007205"	"Xe_007205"
"Xe_007206"	"TROVE2_1"
"Xe_007207"	"PSMD5_1"
"Xe_007208"	"Adaptor complexes medium subunit family"
"Xe_007209"	"Xe_007209"
"Xe_007210"	"Xe_007210"
"Xe_007211"	"STYKc_8"
"Xe_007212"	"STYKc_9"
"Xe_007213"	"Xe_007213"
"Xe_007214"	"Xe_007214"
"Xe_007215"	"Xe_007215"
"Xe_007216"	"STYKc_10"
"Xe_007217"	"Xe_007217"
"Xe_007218"	"Xe_007218"
"Xe_007219"	"MACROD2_1"
"Xe_007220"	"Xe_007220"
"Xe_007221"	"Xe_007221"
"Xe_007222"	"Xe_007222"
"Xe_007223"	"STYKc_11"
"Xe_007224"	"zinc finger_1"
"Xe_007225"	"Xe_007225"
"Xe_007226"	"Xe_007226"
"Xe_007227"	"Xe_007227"
"Xe_007228"	"Xe_007228"
"Xe_007229"	"Xe_007229"
"Xe_007230"	"STYKc_13"
"Xe_007231"	"Xe_007231"
"Xe_007232"	"THAP10_8"
"Xe_007233"	"Xe_007233"
"Xe_007234"	"Xe_007234"
"Xe_007235"	"Xe_007235"
"Xe_007236"	"Xe_007236"
"Xe_007237"	"PHD finger protein_3.2"
"Xe_007238"	"Xe_007238"
"Xe_007239"	"FANK1_1"
"Xe_007240"	"Conserved hypothetical protein_3"
"Xe_007241"	"Xe_007241"
"Xe_007242"	"Xe_007242"
"Xe_007243"	"Xe_007243"
"Xe_007244"	"Xe_007244"
"Xe_007245"	"Xe_007245"
"Xe_007246"	"STYKc_14"
"Xe_007247"	"STYKc_15"
"Xe_007248"	"Xe_007248"
"Xe_007249"	"Xe_007249"
"Xe_007250"	"Xe_007250"
"Xe_007251"	"STYKc_16"
"Xe_007252"	"STYKc_17"
"Xe_007253"	"Xe_007253"
"Xe_007254"	"Xe_007254"
"Xe_007255"	"Xe_007255"
"Xe_007256"	"Xe_007256"
"Xe_007257"	"Xe_007257"
"Xe_007258"	"AP3M1"
"Xe_007259"	"Xe_007259"
"Xe_007260"	"STYKc_18"
"Xe_007261"	"Xe_007261"
"Xe_007262"	"Xe_007262"
"Xe_007263"	"Xe_007263"
"Xe_007264"	"Xe_007264"
"Xe_007265"	"Xe_007265"
"Xe_007266"	"STYKc_19"
"Xe_007267"	"Xe_007267"
"Xe_007268"	"Xe_007268"
"Xe_007269"	"STYKc_20"
"Xe_007270"	"Xe_007270"
"Xe_007271"	"Xe_007271"
"Xe_007272"	"Xe_007272"
"Xe_007273"	"Xe_007273"
"Xe_007274"	"Xe_007274"
"Xe_007275"	"STYKc_21"
"Xe_028884"	"Xe_028884"
"Xe_007276"	"Xe_007276"
"Xe_007277"	"Xe_007277"
"Xe_007278"	"Xe_007278"
"Xe_007279"	"STYKc_22"
"Xe_007280"	"Xe_007280"
"Xe_007281"	"Xe_007281"
"Xe_007282"	"Xe_007282"
"Xe_007283"	"Xe_007283"
"Xe_007284"	"Xe_007284"
"Xe_007285"	"Xe_007285"
"Xe_007286"	"Xe_007286"
"Xe_007287"	"Xe_007287"
"Xe_007288"	"Xe_007288"
"Xe_007289"	"Xe_007289"
"Xe_007290"	"Xe_007290"
"Xe_007291"	"Xe_007291"
"Xe_007292"	"Xe_007292"
"Xe_007293"	"STYKc_23"
"Xe_007294"	"Xe_007294"
"Xe_007295"	"Xe_007295"
"Xe_007296"	"STYKc_24"
"Xe_007297"	"Xe_007297"
"Xe_007298"	"STYKc_25"
"Xe_007299"	"STYKc_26"
"Xe_007300"	"STYKc_27"
"Xe_007301"	"Xe_007301"
"Xe_007302"	"Xe_007302"
"Xe_007303"	"Xe_007303"
"Xe_007304"	"Xe_007304"
"Xe_007305"	"PHD finger protein_6"
"Xe_007306"	"Xe_007306"
"Xe_007307"	"Xe_007307"
"Xe_007308"	"Xe_007308"
"Xe_007309"	"Xe_007309"
"Xe_007310"	"Xe_007310"
"Xe_007311"	"Xe_007311"
"Xe_007312"	"Xe_007312"
"Xe_007313"	"Xe_007313"
"Xe_007314"	"Xe_007314"
"Xe_007315"	"Xe_007315"
"Xe_007316"	"Xe_007316"
"Xe_007317"	"Xe_007317"
"Xe_007318"	"Xe_007318"
"Xe_007319"	"Xe_007319"
"Xe_007320"	"Xe_007320"
"Xe_007321"	"Xe_007321"
"Xe_007322"	"Xe_007322"
"Xe_007323"	"Xe_007323"
"Xe_007324"	"Xe_007324"
"Xe_007325"	"Xe_007325"
"Xe_007326"	"Xe_007326"
"Xe_007327"	"Xe_007327"
"Xe_007328"	"Xe_007328"
"Xe_007329"	"Xe_007329"
"Xe_007330"	"Xe_007330L"
"Xe_007331"	"Xe_007331"
"Xe_007332"	"Xe_007332"
"Xe_007333"	"Xe_007333"
"Xe_007334"	"Xe_007334"
"Xe_007335"	"Xe_007335"
"Xe_007336"	"Xe_007336"
"Xe_007337"	"Xe_007337"
"Xe_007338"	"Xe_007338"
"Xe_007339"	"FOXQ2_2"
"Xe_007340"	"FOXQ2_3"
"Xe_007341"	"Xe_007341"
"Xe_007342"	"FOXD2_2"
"Xe_007343"	"Xe_007343"
"Xe_007344"	"Xe_007344"
"Xe_007345"	"THAP10_9"
"Xe_007346"	"Xe_007346"
"Xe_007347"	"Xe_007347"
"Xe_007348"	"STYKc_28"
"Xe_007349"	"Xe_007349"
"Xe_007350"	"CDC7_1"
"Xe_007351"	"NRP1_1"
"Xe_007352"	"Xe_007352"
"Xe_007353"	"STYKc_29"
"Xe_007354"	"Ciliary rootlet coiled-coil, rootletin_1"
"Xe_007355"	"Xe_007355"
"Xe_007356"	"protein Hydra magnipapillata_14"
"Xe_007357"	"Xe_007357"
"Xe_007358"	"Xe_007358"
"Xe_007359"	"Xe_007359"
"Xe_007360"	"FH_3"
"Xe_007361"	"STYKc_30"
"Xe_007362"	"FH_4"
"Xe_007363"	"STYKc_31"
"Xe_007364"	"STYKc_32"
"Xe_007365"	"Xe_007365"
"Xe_007366"	"Xe_007366"
"Xe_007367"	"Xe_007367"
"Xe_007368"	"CDC7_2"
"Xe_007369"	"STYKc_33"
"Xe_007370"	"Xe_007370"
"Xe_007371"	"Xe_007371"
"Xe_007372"	"Xe_007372"
"Xe_007373"	"Xe_007373"
"Xe_007374"	"Xe_007374"
"Xe_007375"	"Xe_007375"
"Xe_007376"	"Xe_007376"
"Xe_007377"	"STYKc_34"
"Xe_007378"	"Xe_007378"
"Xe_007379"	"Xe_007379"
"Xe_007380"	"Xe_007380"
"Xe_007381"	"Xe_007381"
"Xe_007382"	"Inherit from meNOG: protein Hydra magnipapillata_4"
"Xe_007383"	"Xe_007383"
"Xe_007384"	"Xe_007384"
"Xe_007385"	"Xe_007385"
"Xe_007386"	"Xe_007386"
"Xe_007387"	"Xe_007387"
"Xe_007388"	"CDC7_3"
"Xe_007389"	"CDC7_4"
"Xe_007390"	"Xe_007390"
"Xe_007391"	"CDC7_5"
"Xe_007392"	"NRP1_2"
"Xe_007393"	"Xe_007393"
"Xe_007394"	"Xe_007394"
"Xe_007395"	"Xe_007395"
"Xe_007396"	"Xe_007396"
"Xe_007397"	"Xe_007397"
"Xe_007398"	"Xe_007398"
"Xe_007399"	"Xe_007399"
"Xe_007400"	"Xe_007400"
"Xe_007401"	"Xe_007401"
"Xe_007402"	"FZD8_2"
"Xe_007403"	"ZZZ3"
"Xe_028885"	"Xe_028885"
"Xe_007404"	"TBC1D13"
"Xe_007405"	"HNRNPA2B1_1"
"Xe_007406"	"NOS1AP"
"Xe_007407"	"COBRA1"
"Xe_007408"	"UXT"
"Xe_007409"	"Alcohol dehydrogenase transcription factor Myb/SANT-like_1.2"
"Xe_007410"	"alpha/beta hydrolase fold_1"
"Xe_007411"	"ATG5"
"Xe_007412"	"C1ORF112"
"Xe_007413"	"Xe_007413"
"Xe_007414"	"Xe_007414"
"Xe_007415"	"Xe_007415"
"Xe_007416"	"COQ4"
"Xe_007417"	"ATAT1_1"
"Xe_007418"	"Xe_007418"
"Xe_007419"	"Xe_007419"
"Xe_007420"	"Xe_007420"
"Xe_007421"	"PIGC_1"
"Xe_007422"	"Xe_007422"
"Xe_007423"	"ATAT1_2"
"Xe_007424"	"Xe_007424"
"Xe_007425"	"Xe_007425"
"Xe_007426"	"Inherit from veNOG: piggyBac transposable element derived_1"
"Xe_007427"	"Xe_007427"
"Xe_007428"	"PIGC_2"
"Xe_007430"	"C9ORF174_1"
"Xe_007429"	"Xe_007429"
"Xe_007431"	"CRAT"
"Xe_007432"	"Xe_007432"
"Xe_007433"	"PLAT/LH2 domain_1"
"Xe_007434"	"Xe_007434"
"Xe_007435"	"BST1"
"Xe_007436"	"TROVE2_2"
"Xe_007437"	"PA14 domain"
"Xe_007438"	"USP20"
"Xe_007439"	"TOR1B_1"
"Xe_007440"	"TOR1B_2"
"Xe_007441"	"TOR1AIP1"
"Xe_007442"	"RALGPS2"
"Xe_028886"	"Xe_028886"
"Xe_007443"	"Xe_007443"
"Xe_007444"	"Xe_007444"
"Xe_007445"	"DROSHA"
"Xe_007446"	"Xe_007446"
"Xe_007447"	"TPR_2"
"Xe_007448"	"Xe_007448"
"Xe_007449"	"PTB domain (IRS-1 type)_2"
"Xe_007450"	"Xe_007450"
"Xe_007451"	"CTHRC1"
"Xe_007452"	"Sulfatase-modifying factor enzyme 1"
"Xe_007453"	"Xe_007453"
"Xe_007454"	"Xe_007454"
"Xe_007455"	"Grip"
"Xe_007457"	"SET"
"Xe_007458"	"ROE1"
"Xe_007459"	"RINGv"
"Xe_007460"	"PEX3"
"Xe_007461"	"LRRIQ1"
"Xe_007462"	"LHX9"
"Xe_007463"	"BRO1 domain-containing protein"
"Xe_007464"	"RAB14"
"Xe_007465"	"EHBP1"
"Xe_007466"	"RCN2_1"
"Xe_007467"	"ACTR5"
"Xe_007468"	"DHPS"
"Xe_007469"	"Xe_007469"
"Xe_007470"	"Xe_007470"
"Xe_007471"	"Cathepsin propeptide inhibitor domain (I29)"
"Xe_028887"	"EXD3"
"Xe_007472"	"Xe_007472"
"Xe_007473"	"TRPC7_3"
"Xe_007474"	"Xe_007474"
"Xe_007475"	"TRPC7_4"
"Xe_007476"	"LSM2"
"Xe_007477"	"PSMB1"
"Xe_007478"	"TSC1"
"Xe_007479"	"XPR1"
"Xe_007480"	"Xe_007480"
"Xe_007481"	"von Willebrand factor A domain containing 7_3"
"Xe_007482"	"POLRMT"
"Xe_007483"	"PLAA"
"Xe_007484"	"UROS"
"Xe_007485"	"ZDHHC24"
"Xe_007486"	"LRSAM1"
"Xe_007487"	"ADAMTS18"
"Xe_007488"	"Xe_007488"
"Xe_007489"	"Xe_007489"
"Xe_007490"	"NOTCH2_1"
"Xe_007491"	"COPS4"
"Xe_007493"	"RTCA"
"Xe_007492"	"SLC32A1"
"Xe_007494"	"Laminin, alpha"
"Xe_007495"	"PKN3_1"
"Xe_007496"	"PKN3_2"
"Xe_007497"	"Xe_007497"
"Xe_007498"	"PKN3_3"
"Xe_007499"	"PKN3_4"
"Xe_007500"	"C3ORF37"
"Xe_007501"	"C9ORF171"
"Xe_007502"	"AK8_1"
"Xe_007503"	"RPP30"
"Xe_007504"	"TBX2"
"Xe_007505"	"Xe_007505"
"Xe_007506"	"RGL1"
"Xe_007507"	"PRDX6"
"Xe_007508"	"FKBP15"
"Xe_007509"	"Xe_007509"
"Xe_007510"	"MDN1_1"
"Xe_007511"	"TROVE2_3"
"Xe_007512"	"STYKc_35"
"Xe_007513"	"STYKc_36"
"Xe_007514"	"STYKc_37"
"Xe_007515"	"Sodium hydrogen exchanger_1"
"Xe_007516"	"SLC27A4_1"
"Xe_007517"	"NUP214"
"Xe_007518"	"Xe_007518"
"Xe_007519"	"Xe_007519"
"Xe_007520"	"Xe_007520"
"Xe_007521"	"Xe_007521"
"Xe_007522"	"STYKc_38"
"Xe_007523"	"Xe_007523"
"Xe_007524"	"Xe_007524"
"Xe_007525"	"STYKc_39"
"Xe_007526"	"Xe_007526"
"Xe_007527"	"STYKc_40"
"Xe_007528"	"Xe_007528"
"Xe_007529"	"Xe_007529"
"Xe_007530"	"STYKc_41"
"Xe_007531"	"STYKc_42"
"Xe_007532"	"STYKc_43"
"Xe_007533"	"TROVE2_4"
"Xe_007534"	"STYKc_44"
"Xe_007535"	"Xe_007535"
"Xe_007536"	"Xe_007536"
"Xe_007537"	"Xe_007537"
"Xe_007538"	"Xe_007538"
"Xe_007539"	"Xe_007539"
"Xe_007540"	"STYKc_45"
"Xe_007541"	"Xe_007541"
"Xe_007542"	"STYKc_46"
"Xe_007543"	"Xe_007543"
"Xe_007544"	"STYKc_47"
"Xe_007545"	"ASRGL1_8"
"Xe_007546"	"PCCA_1"
"Xe_007547"	"AP3M2_2"
"Xe_007548"	"Xe_007548"
"Xe_007549"	"STYKc_48"
"Xe_007550"	"STYKc_49"
"Xe_007551"	"SAMD9L_1"
"Xe_007552"	"AP3M2_3"
"Xe_007553"	"Xe_007553"
"Xe_007554"	"Xe_007554"
"Xe_007555"	"STYKc_50"
"Xe_007556"	"Xe_007556"
"Xe_007557"	"Xe_007557"
"Xe_007558"	"STYKc_51"
"Xe_007559"	"Xe_007559"
"Xe_007560"	"Xe_007560"
"Xe_007561"	"STYKc_52"
"Xe_007562"	"Xe_007562"
"Xe_007563"	"Reverse transcriptase (RNA-dependent DNA polymerase)_10"
"Xe_007564"	"STYKc_53"
"Xe_007565"	"STYKc_54"
"Xe_007566"	"Xe_007566"
"Xe_007567"	"STYKc_55"
"Xe_007568"	"STYKc_56"
"Xe_007569"	"Xe_007569"
"Xe_007570"	"Xe_007570"
"Xe_007571"	"Xe_007571"
"Xe_007572"	"AP3M2_4"
"Xe_007573"	"STYKc_57"
"Xe_007574"	"STYKc_58"
"Xe_007575"	"Xe_007575"
"Xe_007576"	"ASRGL1_9"
"Xe_007578"	"PCCA_2"
"Xe_007579"	"ASRGL1_10"
"Xe_007580"	"PCCA_3"
"Xe_007581"	"AP3M2_5"
"Xe_007582"	"Xe_007582"
"Xe_007583"	"STYKc_60"
"Xe_007584"	"STYKc_61"
"Xe_007585"	"Xe_007585"
"Xe_007586"	"STYKc_62"
"Xe_007587"	"multicellular organismal development_1"
"Xe_007588"	"STYKc_63"
"Xe_007589"	"Xe_007589"
"Xe_007590"	"STYKc_64"
"Xe_007591"	"STYKc_65"
"Xe_007592"	"Xe_007592"
"Xe_007593"	"Xe_007593"
"Xe_007594"	"Xe_007594"
"Xe_007595"	"Xe_007595"
"Xe_007596"	"Xe_007596"
"Xe_007597"	"STYKc_66"
"Xe_007599"	"Xe_007599"
"Xe_007600"	"ASRGL1_11"
"Xe_007601"	"PCCA_4"
"Xe_007602"	"STYKc_67"
"Xe_007603"	"Xe_007603"
"Xe_007604"	"Xe_007604"
"Xe_007605"	"STYKc_68"
"Xe_007606"	"ASRGL1_12"
"Xe_007607"	"PCCA_5"
"Xe_007608"	"Xe_007608"
"Xe_007609"	"Xe_007609"
"Xe_007610"	"STYKc_69"
"Xe_007611"	"AP3M2_6"
"Xe_007612"	"Xe_007612"
"Xe_007613"	"AP3M2_7"
"Xe_007614"	"STYKc_70"
"Xe_007615"	"STYKc_71"
"Xe_007616"	"STYKc_72"
"Xe_007617"	"Xe_007617"
"Xe_007618"	"STYKc_73"
"Xe_007619"	"Xe_007619"
"Xe_007620"	"HECT-domain (ubiquitin-transferase)_2"
"Xe_007621"	"HECT-domain (ubiquitin-transferase)_3"
"Xe_007622"	"Xe_007622"
"Xe_007623"	"Xe_007623"
"Xe_007624"	"Xe_007624"
"Xe_007625"	"Xe_007625"
"Xe_007626"	"Xe_007626"
"Xe_007627"	"Xe_007627"
"Xe_028888"	"Integrase core domain_103"
"Xe_007628"	"STYKc_74"
"Xe_007629"	"TROVE2_5"
"Xe_007630"	"Reverse transcriptase (RNA-dependent DNA polymerase)_11"
"Xe_007631"	"TROVE2_6"
"Xe_007632"	"STYKc_75"
"Xe_007633"	"Xe_007633"
"Xe_007634"	"STYKc_76"
"Xe_007635"	"STYKc_77"
"Xe_007636"	"STYKc_78"
"Xe_007637"	"Xe_007637"
"Xe_007638"	"STYKc_79"
"Xe_007639"	"AP3M2_8"
"Xe_007640"	"AP3M2_9"
"Xe_007641"	"Xe_007641"
"Xe_007642"	"STYKc_80"
"Xe_007643"	"Xe_007643"
"Xe_007644"	"Xe_007644"
"Xe_007645"	"Reverse transcriptase (RNA-dependent DNA polymerase)_12"
"Xe_007646"	"Xe_007646"
"Xe_007647"	"Xe_007647"
"Xe_007648"	"Reverse transcriptase (RNA-dependent DNA polymerase)_13"
"Xe_007649"	"Xe_007649"
"Xe_007650"	"Xe_007650"
"Xe_007651"	"Xe_007651"
"Xe_007652"	"THAP10_10"
"Xe_007653"	"STYKc_81"
"Xe_007654"	"Xe_007654"
"Xe_007655"	"Xe_007655"
"Xe_007656"	"Xe_007656"
"Xe_007657"	"Xe_007657"
"Xe_007658"	"THAP10_11"
"Xe_007659"	"STYKc_82"
"Xe_007660"	"Xe_007660"
"Xe_007661"	"Xe_007661"
"Xe_007662"	"Xe_007662"
"Xe_007663"	"STYKc_83"
"Xe_007664"	"STYKc_84"
"Xe_007665"	"Xe_007665"
"Xe_007666"	"Xe_007666"
"Xe_007667"	"Xe_007667"
"Xe_007668"	"STYKc_85"
"Xe_007669"	"STYKc_86"
"Xe_007670"	"Xe_007670"
"Xe_007671"	"Xe_007671"
"Xe_007672"	"Xe_007672"
"Xe_007673"	"Xe_007673"
"Xe_007674"	"Xe_007674"
"Xe_007675"	"STYKc_87"
"Xe_007676"	"Xe_007676"
"Xe_007678"	"Xe_007678"
"Xe_007679"	"Xe_007679"
"Xe_007680"	"Xe_007680"
"Xe_007681"	"STYKc_88"
"Xe_007682"	"STYKc_89"
"Xe_007683"	"STYKc_90"
"Xe_007684"	"AP3M2_10"
"Xe_007685"	"STYKc_91"
"Xe_007686"	"Xe_007686"
"Xe_007687"	"STYKc_92"
"Xe_007688"	"Xe_007688"
"Xe_007689"	"STYKc_93"
"Xe_007690"	"Xe_007690"
"Xe_007691"	"Xe_007691"
"Xe_007692"	"RNASEL_1"
"Xe_007693"	"Xe_007693"
"Xe_007694"	"Xe_007694"
"Xe_007695"	"Xe_007695"
"Xe_007696"	"STYKc_94"
"Xe_007697"	"TROVE2_7"
"Xe_007698"	"TROVE2_8"
"Xe_007699"	"AP3M2_11"
"Xe_007700"	"Xe_007700"
"Xe_007701"	"STYKc_95"
"Xe_007702"	"STYKc_96"
"Xe_007703"	"STYKc_97"
"Xe_007704"	"TROVE2_9"
"Xe_007705"	"AP3M2_12"
"Xe_007706"	"Xe_007706"
"Xe_007707"	"Xe_007707"
"Xe_007708"	"Xe_007708"
"Xe_007709"	"Xe_007709"
"Xe_007710"	"Xe_007710"
"Xe_007711"	"Xe_007711"
"Xe_007712"	"STYKc_98"
"Xe_007713"	"TROVE2_10"
"Xe_007714"	"AP3M2_13"
"Xe_007715"	"Xe_007715"
"Xe_007716"	"STYKc_99"
"Xe_007717"	"ASRGL1_13"
"Xe_007718"	"PCCA_6"
"Xe_007719"	"STYKc_100"
"Xe_007720"	"Xe_007720"
"Xe_007721"	"Xe_007721"
"Xe_007722"	"STYKc_101"
"Xe_007723"	"Xe_007723"
"Xe_007724"	"Xe_007724"
"Xe_007725"	"Xe_007725"
"Xe_007726"	"TROVE2_11"
"Xe_007727"	"Xe_007727"
"Xe_007728"	"Xe_007728"
"Xe_007729"	"STYKc_102"
"Xe_007730"	"STYKc_103"
"Xe_007731"	"Xe_007731"
"Xe_007732"	"Xe_007732"
"Xe_007733"	"Xe_007733"
"Xe_007734"	"Xe_007734"
"Xe_007735"	"Xe_007735"
"Xe_007736"	"Xe_007736"
"Xe_007737"	"Xe_007737"
"Xe_007738"	"STYKc_104"
"Xe_007739"	"Xe_007739"
"Xe_007740"	"Xe_007740"
"Xe_007741"	"Xe_007741"
"Xe_007742"	"Xe_007742"
"Xe_007743"	"Xe_007743"
"Xe_007744"	"STYKc_105"
"Xe_007745"	"AP3M2_14"
"Xe_007746"	"STYKc_106"
"Xe_007747"	"STYKc_107"
"Xe_007748"	"Xe_007748"
"Xe_007749"	"AP3M2_15"
"Xe_007750"	"STYKc_108"
"Xe_007751"	"STYKc_109"
"Xe_007752"	"Xe_007752"
"Xe_007753"	"TROVE2_12"
"Xe_007754"	"Xe_007754"
"Xe_007755"	"STYKc_110"
"Xe_007756"	"Xe_007756"
"Xe_028889"	"Retrotransposon protein_48"
"Xe_007757"	"Xe_007757"
"Xe_007758"	"TROVE2_13"
"Xe_007759"	"Xe_007759"
"Xe_007760"	"Xe_007760"
"Xe_007761"	"STYKc_111"
"Xe_007762"	"Xe_007762"
"Xe_007763"	"Xe_007763"
"Xe_007764"	"Xe_007764"
"Xe_007765"	"ASRGL1_14"
"Xe_007766"	"PCCA_7"
"Xe_007767"	"AP3M2_16"
"Xe_007768"	"ATP6V1G1"
"Xe_007769"	"Sugar (and other) transporter_3"
"Xe_007770"	"Sugar (and other) transporter_4"
"Xe_007771"	"SLC22A5_1"
"Xe_007772"	"Sugar (and other) transporter_5"
"Xe_007773"	"SLC22A5_2"
"Xe_007774"	"Xe_007774"
"Xe_007775"	"Sugar (and other) transporter_6"
"Xe_007776"	"Sugar (and other) transporter_7"
"Xe_007777"	"Xe_007777"
"Xe_007778"	"SLC22A5-3"
"Xe_007779"	"GTSF1"
"Xe_007780"	"UPF0764 protein C16orf89 homolog_1"
"Xe_007781"	"Xe_007781"
"Xe_007782"	"UPF0764 protein C16orf89 homolog_2"
"Xe_007783"	"UPF0764 protein C16orf89 homolog_3"
"Xe_007784"	"UPF0764 protein C16orf89 homolog_4"
"Xe_007785"	"FAT tumor suppressor homolog"
"Xe_007786"	"AIMP1"
"Xe_007787"	"SEC16A"
"Xe_007788"	"Solute carrier family 44 member_1"
"Xe_007789"	"RNA polymerase II transcription coactivator activity_1"
"Xe_007790"	"Xe_007790"
"Xe_007791"	"Xe_007791"
"Xe_007792"	"Xe_007792"
"Xe_007793"	"RNA polymerase II transcription coactivator activity_2"
"Xe_007794"	"Xe_007794"
"Xe_007795"	"RASAL2"
"Xe_007796"	"Xe_007796"
"Xe_007797"	"FAM102A"
"Xe_007798"	"TXNL4B"
"Xe_007799"	"NR6A1"
"Xe_007800"	"VPS52"
"Xe_007801"	"Xe_007801"
"Xe_007802"	"MKRN1_1"
"Xe_007803"	"Xe_007803"
"Xe_007804"	"ASPM_1"
"Xe_007805"	"ASPM_2"
"Xe_007806"	"SLC31A1"
"Xe_007807"	"Xe_007807"
"Xe_007808"	"H6 family homeobox_1"
"Xe_007809"	"Homeobox domain_2"
"Xe_007810"	"Homeobox domain_3"
"Xe_007811"	"Xe_007811"
"Xe_007812"	"BARHL2_1"
"Xe_007813"	"BARHL2_2"
"Xe_007814"	"PFDN6"
"Xe_007815"	"SURF1"
"Xe_007816"	"LHX6"
"Xe_007817"	"ACBD6"
"Xe_007818"	"STXBP1"
"Xe_007819"	"O-FUT1"
"Xe_007820"	"Xe_007820"
"Xe_007821"	"WDR31"
"Xe_007822"	"Xe_007822"
"Xe_007823"	"RPL7A"
"Xe_007824"	"MED22"
"Xe_007825"	"AFMID"
"Xe_007826"	"PPAN"
"Xe_007827"	"FLO1"
"Xe_007828"	"Xe_007828"
"Xe_007829"	"Flotillin"
"Xe_007830"	"BUB3"
"Xe_007831"	"PAPPA"
"Xe_007832"	"Xe_007832"
"Xe_007834"	"Xe_007834"
"Xe_007835"	"FZD1_1"
"Xe_007836"	"Frizzled/Smoothened family membrane region_1"
"Xe_007837"	"SCAI_1"
"Xe_007838"	"SMG7"
"Xe_007839"	"RABGGTB"
"Xe_007840"	"Xe_007840"
"Xe_007841"	"NIT1"
"Xe_007842"	"MAP2K7"
"Xe_007843"	"Xe_007843"
"Xe_007844"	"TMEM237"
"Xe_007845"	"RPS5_1"
"Xe_007846"	"TOP3B"
"Xe_007847"	"ABL1"
"Xe_007848"	"TROVE2_14"
"Xe_007849"	"TROVE2_15"
"Xe_007850"	"TROVE2_16"
